,Label,Review
2563,0,"There should be laws against this phone.: It's cute and light-weight. However, I've only had about 3 phone conversations that were not very choppy or down-right incoherent and dropped. We bought 3 of these for our family and they are almost always unusable. There is an echo in one of them. We have had 4 other phones, mostly Nokias, and they all served us very well. These are going back. Hope you don't wind up with one. In shopping for a replacement, ALL the sales people say that they are getting a lot of these phones back. They have a horrible reputation. I'm glad to read that some people are not having problems with theirs, though."
2564,0,"crap: this phone is horrible, Ive had mine about two weeks it fell once and did not turn back on, and I never got a good signal."
2565,0,"Candy thermometer only good for certain types of candy: I bought this candy thermometer because I was interested in getting into candy making. In particular, I wanted to give tempering chocolate a try and thought that with such high ratings, this would be perfect for doing it right.I was very disappointed to find that the temperature gauge on this candy thermometer doesn't go low enough for tempering chocolate. This doesn't make a lot of sense to me, since chocolate seems like a pretty common candy thing to do, but the temperature gauge only goes down to 100 degrees, while tempering chocolate requires measuring down to ~84 degrees.While I'm not going to throw it away (it's still fine for deep frying), I'm going to need to find something else for doing chocolate."
2566,0,"NO W2K SUPPORT: Wouldn\'t you think that intel (one of microsoft\'s key partners) would support their PRO hardware on a 2000 professional. Intel says ""no"" and they ""have no plans on supporting it in the future."" If you are going to buy a cam and plan on upgrading to the most current Windows release, make sure it has states explicit windows 2000 support. THIS PRODUCT DOES NOT HAVE IT!"
2567,0,"What a let -down: I was so excited to see that Intel didn't go on-the-cheap with regards to cables, software, etc.. However, the installation was beyond painful. The Intel dial-up to verify the modem didn't work, the test internet call that I tried attempted to download a .com file that (obvioiusly) didn't run, and Intel tech support is non-existant. What a let-down"
2568,0,No good if you have Windows 2000: This works fine with Windows ME(with a patch)and Win98 but I mostly use Win2K. Intel offers a beta driver for Win2K but it doesn't work very well. I would recommend buying a different camera if you use Windows 2000. I will have to buy another camera now that I use mostly Windows 2000.
2569,0,"Off to a bad start...: I hear of Intel quite a bit nowadays. I expected their products to perform reasonably well... This flimsy hunk of plastic refused to comply with everything I tried to have it do. It would take one snapshot, then freeze. Then, once I got the program to become unstuck, my computer would crash, rendering everything on my computer dead. Then, after a few rounds of this, I decide to remove the software. Bad idea. It took over a half-hour of battle with this monstrosity to pry its deathgrip off my system. The closest I could get to determining the cause of this debacle is that, on the back of the box, it says that it's optimized for Pentiums. I have an AMD Athlon. ? Any help would've worked, but the forum for video and conferencing on intel.com was deactivated in April. Probably because people got fed up w/ a $140.00 P.O.S. and quit dealing with it. Good doorstop maybe, good camera, I don't think so. :("
2570,0,"Very hard to use: I got these markers to write on glass bottles that I use for custom infused alcohols. You cannot use them to write on glass unless the glass is very hot. If the glass is too hot, on the other hand, the market smears. It was extremely frustrating."
2571,0,"Pigs At The Trough: This is Ms. Stassinopoulus/Huffington's latest bid for attention, and I find it difficult to take her seriously as a writer or a politician. She changes her positions on an awful lot of issues depending on what seems to serve her own purposes - I get no sense that she is behind much of anything she says or writes."
2572,0,"Absolutely Worthless: I can\'t imagine a piece of literature that would be a greater waste of time than ""Pigs at the Trough"". The writer clearly believes herself better than her audience and sets about proving it on almost every condenscending page after page. Her examples are nothing new and could easily be found with a simple Google search. Her logic is also poorly founded and easily refuted at almost every turn. The only greed and corruption I see is Ms Huffington trying to get people to give her money for this piece of junk. What a waste. Don\'t bother with it."
2573,0,Her book is as unclear as her speech: The author presents ideas that are outdated and imposible to implement into society. She is obviously an idealogue who is incapable of relating reality to government. She provides simple solutions to difficult problems. It just doesn't connect and her kame logic permeates this book. I would give a lower rating one star but there is no choice.
2574,0,"Missed Potential: Huffington\'s ""Pigs at the Trough"" had the potential to be one of the most important books on political/corporate corruption this decade. Unfortunately, while this text is well researched, it is also loaded with obnoxious ""whit,"" completely biased personal commentary, and a train of thought that is difficult to follow. A book on this subject matter SHOULD be better than the work Huffington has produced. It seems clear that, at least, this author is incapable of such writing."
2575,0,"BEWARE of so-called Novels of Jane Austen (Large Print Edition) -- DON\'T BUY THIS BOOK!!!!: This is not a collection of Jane Austen novels. The first half contains some kind of textbook information on WiMAX technology, and the second half appears to be xeroxed pages of a Sense and Sensibility paperback. I was completely floored. WARNING: I noticed there are several other versions of this book (all entitled ""The Novels of Jane Austen (Large Print Edition)"" with no description given; publisher is BiblioLife)for sale. I\'m not sure whether this is some kind of scam or a sneaky way for some dude to get his WiMAX info published?"
2576,0,"The previous reviwer is entirely correct: The contents of this book are unedited garbage. And the reason is....Books published by General Books LLC are put together using an OCR automated scanning device which can miss complete pages. Typos are frequent and there's no table of contents. There is ABSOLUTELY NO EDITING of the book and the scanning is done by a robot (probably the reason half the book is on Wimax - the robot picked up something else as well).This is all stated on the publishers web site (google them and read - you'll be as shocked as I was when you get all the details). The owner of General Books LLC, VDM Publishing, is notorious for these ripoffs - almost every review of their books (around 500,000 of them from one imprint or another now listed on Amazon) by an actual buyer is negative, many are extremely so.If you have bought the version from General Books LLC by mistake, you can return to Amazon within 30 days(but check Amazon's Return Policy for the details)"
2577,0,"Public Domain, Do Not Purchase: You can get this book, and many other out-of-copyright (public domain) books, either in Kindle-compatible text or mobipocket format or easily-converted HTML, for the great price of $0.00 from source such as Project Gutenberg, The Universal Digital Library, and others.Kindle is great, BUT I don't think we should tolerate anyone applying DRM to public domain material."
2578,0,"Great Book--just don't buy this edition: This is a great book and would rate 4-5 stars. However, this version is a 'print on demand' type reprint. The quality of paper is good but the font is very small AND the text is pushed together: there is not much space between lines and there is NO spacing between chapters (where usually it would start on new page). The end result is a great book that is hard to read."
2579,0,"not worth your time: The book is (at best) a third rate utopian hack job, that maybe has some interest for those who have a special interest in utopian lit."
2580,0,"The Worst Book I have ever read: When I picked up this book I was hoping for something in the strain of Brave New World or 1984. Well, Bellamy is no Huxley. This book is dry and unimaginative. The author's view of the year 2000 is almost comical. In over a hundred years(the book was written in something like 1887) the only change is that all of humanity has learned to work together. The funny thing is that is all this time the mode of dress has stayed the same. So somehow man has changed his entire inherently selfish nature but hasn't been able to come up with a better shoe style in a hundred years. Give me a break. If you are looking for a thought provoking look at the future I suggest Aldous Huxley's Brave New World. As for Bellamy's Looking Backwards, leave it on the shelf."
2581,0,"Paint Drying is more interesting: Having been forced to read ""Looking Backward"" by Edward Bellamy, for a American History class, I can safely say that there are some parts that are interesting, but most of the novel is about as mind numbing as watching paint dry!"
2582,0,"A good catalyst for discussion, but a dry, flat style: Our high school read this book for our Summer Reading Program. Most students and faculty agreed that the book raised excellent questions for discussion, but the dry, flat style of the writing made it very difficult to read. After falling asleep several times trying to read this at night, I finally forced myself to read it early in the morning. Bellamy spends much of the novel explaining how this socialist utopia functions, providing detailed analysis of the economy, government, education, and other institutions. I would recommend this book to readers interested in discussing political issues, but not for readers who need a strong plot or dynamic characters."
2583,0,"book was in new condition...: This book is bad. The socialist Utopia taken to new heights, socialist USA. I knew this was a book highlighting the greatness of communal society, it was worse than most because it tries to paint the America of the past with a Marxist brush. It attempts to place liberty into a socialist utopia where, even in this complete work of fiction, it can't live. There is nothing particularly interesting or new here. Stick to the classics if u are amused by the socialist ideology."
2584,0,"Obama Blueprint?: I happened across this book while reading ""the politically incorrect guide to the 60\'s"".It was noted as a utopian fantasy where the government solves all problems, spreads the wealth around, and all corporations and capitalists are evil.Classic Marxism and typical liberal fantasy!"
2585,0,"Stalinism revisited: Oh how lovely. Bellamy forgot to mention the millions of people that were liquidated for the purpose of creating this little fantasy world of his. What happened to all the people that didn't quite agree with this little society and wanted to do their own thing? This is probably the most stupid book I have ever read. Let's just judge imperfect present with our imaginary vision of the supposed perfect future. Great, we all know where that leads. Bellamy would have been a good killer for Stalin, until he finally got choked by the machine himself."
2586,0,"Far from complete: I was very disappointed that some big Hollywood stars were not in the book (including some that were easy to come by), and yet so many stars that I've never even heard of were filling so many pages. I've been a serious Hollywood autograph collector and enthusiast for over 20 years and was upset to see some of the bigger stars not included. Some big and popular stars missing were Dustin Hoffman, Orson Welles, Cyd Charisse, Christopher Reeve, and Gloria Swanson. And who in the world is Kelly Reno? Sherilyn Wolter? Jackee Harry??A waste of my money."
2587,0,"This book really isn\'t worth the money.: I am not a big fan of this book. If you subscribe to ""The Autograph Collector"" magazine, you would know that 80% of the magazine is advertisements, and you would think spending [money] on a book you wouldn\'t have 25 pages of ads. Also, many of the signatures in this book do not match signatures I have received in person. In stead of the ad\'s they should have used that extra 25 pages to list more examples of stars signatures, or at least list more people. I would suggest that they make the signatures themselves smaller, as many people are copying the signatures out of the book onto index cards and photos, and selling the forgeries on ebay. All together, I would suggest you buy a different book; this one is not even worth what you would pay for it used."
2588,0,"third rate at best: i bought this cd because i heard they had some ties to thursday, who are the best band ever. some of the music is good, but the vocals sound forced. it's pretty boring. i'd rather listen to thursday."
2589,0,"100 XP Games--Misleading: Most of the games are overly simple, and many are ""teasers"". That is, they are very limited versions of the game and require that you purchase the full version to play the game. Of course, it\'s [inexpesive] but still not worth it. Also, I note that there are few games available that support XP directly."
2590,0,"Devil Bat: this dvd movie get grainy ,is not totally restored,i know is an oldest movie but get a lot grainy not like thy others oldest movies."
2591,0,"Nothing Special Here: Killer Bats is a movie that will generate a few chuckles, not just with the acting, but also for the inferior special effects and set. It's easy to follow this film and its plot of a mad scientist turning loose killer bats on people, and the humorous idea of using a special aftershave scent to attract the bats. The picture quality in some ways is what you would expect from a film that's over 70 years old, but in other ways it should've been preserved better. The best part about this movie is its length: just 69 minutes of madness!!! If you like the chiller thriller genre, and are a fan of Bela Lugosi, then give this one a try. You may like it more than I did. This film seems to be hit or miss. It was a miss for me."
2592,0,Be wary: The morons I purchased this item from sent me just another copy of Devil Bat. Just Black & White with no color version. A real pisser.
2593,0,"So-so: Yet another of Lugosi's bargain-basement epics, this one suffers from poor scripting and a general lack of ideas. The formula repeats itself as the annoying reporter confronts the mad scientist. There are a few fun moments, but the horribly stale formula plot really doesn't hold up very well. It's OK for the viewer with a little time to kill, but it's no classic."
2594,0,"Don't waste your money: Ordered this video through Amazon (Robin Hood Most Wanted)And it would not play in any of our dvd players. DEFECTIVE We wrote e-mails to everyone and did not get a reply or a refund.Don't waste your time,order it from someone else.No one seems to care after they get your money.T.A.H."
2595,0,"Cropped picture, few extras. Buy the original GOLD EDITION: To put it plainly, this movie was filmed in FULL FRAME 1:33-1, not widescreen as presented here. For some reason the folks at Disney decided to create a fake widescreen version by cropping off 25% of the picture from the top & bottom! What is ""Most Wanted"" about this edition is the people in charge that decided crop the picture and give you less!This is equal to watching Star Wars in a square picture, YOU ARE NOT GETTING THE FULL PICTURE.And the extras.... can you call them true special edition extras? The only reason to get this is for the deleted scene, which you will be glad was deleted after you see the sketches!BUY THE ORIGINAL GOLD CLASSIC EDITION, it is worth its gold for the full picture!"
2596,0,Cute--Not one of my favorite Disney movies but . . .: It's cute. Even a little sacharine. But it's Disney and classic. A fun family movie. (I still prefer Errol Flynn's version though.)
2597,0,TWO ROBIN HOOD DVD'S: DVD'S would not work...who would think of checking the region? I wouldn't. I ordered these for a gift and they were sentto two different people in two different states. I am not going to ask these people to sent the DVD'S back to me and then ship them back for a refund. It is embarrassing and disappointing. Does Disney do this kind of thing? I guess I will find out.
2598,0,"NO Family Time: I was on a mad search to find the classic Disney cartoon Robin Hood for my son, as I had many fond memories of watching this film with my father and I was so excited that the company Movie Mars Inc. had this film....so I thought. When I received the package the cover of the DVD was the movie I ordered but when I put the film in the screen was blank with the words ""check regional code"" and there was no option to hit play or enjoy this film with my family. So, as you can imagine I was p.o. I emailed Movie Mars Inc. to inquire about a refund, we have been emailing back and forth about this matter and I had to ship the item back to them on my dollar and I\'m still waiting for my refund...it\'s been one month!I have never had an issue using Amazon vendors before so please don\'t be to discouraged by this review, I personally would never use Movie Mars Inc again."
2599,0,Not impressed: Was really scratched! It plays but you should say it like new if its scratched all over.would buy used again. It wasn't very expensive though and now I know why.
2600,0,Robin Hood: I am not sure that the one I received was the one that I say pictures of. The one that I thought I ordered came with the raised slip cover. I also did not know what the region 2 meant and it does not play in any DVD player in our house.
2601,0,"25% Less Movie than the Original!: The original theatrical version of this film was NOT widescreen. For this DVD, Disney took a non-widescreen movie and MADE it widescreen. What does this mean for you? Less movie! Since they cannot ""add"" footage to fill in the sides of a widescreen TV, the only way they can do it is to zoom into the picture and crop out the top and bottom! This destroys any sense of composition those poor layout artists worked so hard to achieve, and is essentially like watching the film with your eyes half closed. In order to fill your widescreen television, and tout this release as ""Enhanced for 16x9 Televisions,"" Disney thought it was a good idea to bring you 25% LESS movie. If viewed on a standard TV, you now see black bars at the top and bottom of our screen, where there were none before!Get the ""Disney Gold Classic Collection"" version if you want to see the film in its entirety."
2602,0,"The Story of Robin Hood is much better!: I liked this as a child, but it\'s really one of Disney\'s weaker animated films and lacks a lot of the attention to detail that sets apart the studio\'s real Classics. Some of the scenes look like actual tracings from other movies (the scene where Maid Marian is dancing with the animals - it\'s Snow White and the Dwarfs down to every move!). I recently rented Disney\'s live action ""The Story of Robin Hood"" and was so impressed I went out and bought the video - great film full of excitement and suspence. It also explained the whole legend of Robin Hood better and gave the characters a bit more depth. This animated version is only so-so."
2603,0,"Wrong product: I made a mistake in not verifying the media before I bought this product. I received a VHS tape, when I thought I had ordered a DVD."
2604,0,"This gets a special edition?!: I know I will not be the only who sees Robin Hood as one of the most artistically poor of all of Disney's animated features, unfortunately, people think of this kind of animation when they think of '70s Disney and forget that the Disney seventies were so much superior to this.Robin Hood is weak in story-line, characters and specially artistry and yet, it seems to have a rating of 7.3 at IMDb and a high rating here, too, I guess that's the reason for the special edition because there are many other more deserving Disney films out there (The Sword in the Stone, or The Rescuers to name a few, you know the *real* Disney masterpiece films?) and Robin Hood isn't even close. Sure, it's entertaining, but the DVD release it got once was enough to satisfy it, I personally can't see the film improving with a digital restoration.Still, before saying anything else, I'll wait until the Special Edition is out and then we'll see, but so far, this film gets a 2/5."
2605,0,"DON'T purchase from godsnet!: I purchased this item as a Christmas gift for my grandson. I FULLY admit my mistake; I thought it was a DVD version not a VHS. Immediately after I hit the purchase button, I caught my error. At that moment, (not more than 1 minute after purchase) I sent an email explaining that I was sorry but I didn't want the item. I sent a total of THREE requests to please cancel the order. I didn't receive a single response from them. My VHS version of Robin Hood came in the mail and the money was deducted from my account. The VHS tape is still sitting on my dresser in the original mailing box, in the wrapper and of no use to me. I will NEVER purchase again from godsnet and would STRONGLY recommend others not to. I made a mistake yes, and would not be leaving a negative response if they would have just contacted me. No response at all makes me question the ethics of this company. RED FLAGS are up for a reason."
2606,0,not right: it was not what it was suppose to be we had got something else next time they need to be be specific about what the item is it was not the disney robin hood it was something totally different.
2607,0,"Would Not Play: Tried playing the DVD on two different DVD players without success. I had a VHS copy of this movie years ago and loved the movie. This was a gift for my little nephew. Needless to say, we were very disappointed that this DVD would not play. I contacted the seller, who suggested it may have been a European version, and then left it up to me to figure that out based on looking for either the number ""1"" or ""2"" somewhere on the item description page. I would suggest that sellers make this information more apparent on the item description page when selling to both customers in the U.S. and Europe. It is important to note, as with many Disney movies, this DVD is not in current production and availability is limited. As a result, this item was purchased from an independent seller through Amazon.com. I love Amazon.com and do not feel that Amazon was in any way at fault for the lack of disclosure in the product description for this item."
2608,0,"Doesn't work in most DVD players: In fact i couldn't find one that it worked in, The movie only worked on the computer. Not worth it!!"
2609,0,"Very Disappointed: I ordered this dvd on December 1st. I had no idea it was coming from ITALY. It was to be a Christmas present, but I received it January 15th. The cover and all writing is in Italian! The worst thing is that it will not play on the dvd player, or the x-box. It will play in the laptop. It says this dvd is only available for viewing in Italy and a bunch of other foreign countries nowhere near here. I ordered it from Utah, you would think they could send it here and it would play. I have never heard of such a thing. I can't send it back because it had to go back to Italy and I will not deal with that overseas mailing hassle. This has been a nightmare and I feel Amazon shouldn't work with 3rd parties like these people. I like to order from Amazon. You can see that I have a long history and have ordered many things from Amazon. First disappointment. Please check into these vendors and do not associate with them."
2610,0,"inexpensive but not very good: Tone-wise, Chromes can't hold a candle to Thomastik-Infeld Jazz Swing strings. I suppose that is somewhat forgivable since Chromes cost less than half what Thomstik-Infeld Jazz Swing string cost. However, what puts me completely off them, to the point that I'd rather use GHS Precision flatwounds if I couldn't find Thomastik-Infelds, is that they are very slippery under my fingers. I don't get the same kind of tactile connection with the strings that I get with every other brand of flatwounds I've every used."
2611,0,"WORD OF WARNING TO NEW METHENY LISTENERS: If you're new to Pat Metheny, Bright Size Life is NOT the one you want to buy. I think it's his first work, and it basically sounds like any Jazz trio you may find in a college ensemble. CD's like Letter From Home (my favorite), Offramp, Secret Story, First Circle, and Still Life Talking have the outstanding and unique sound that made Pat a superstar.There was not even 1 song on this CD that I could add to my Metheny MP3 collection. Not even close. I wasted my money. I usually only do positive reviews on Amazon, but I got so tired of seeing Bright Size Life so high up in the Pat Metheny sales rankings that I just wanted to warn people."
2612,0,"Didnt work for me: So i was really excited when i got this because all the reviews were positive But when i tried it on it didnt really cover my my undereye circles,it made them more noticable because the stick is oily (in my opinion) I have already oily skin so it made it worse. I used it twice beacause i thought maybe i just didnt apply it right but it didnt matter it just didnt look natural. I probably wont use it again but its just my skin that didnt work with it maybe it does for other people but not me. ill probabaly go back to the Mary Kay concealer which works muchbetter on me and actually blends in with myskin tone."
2613,0,"???: I bought this concealer because it had so many positive reviews. It doesn't do anything that everyone claims it does. I have sun spots or age spots, and even with two coats it still does not conceal them. I had such high hopes for this product and I am so disappointed."
2614,0,"Needs more color options: I got the lightest color and it is still to dark for my skin.. Looks almost orange on my face. I had high hopes for this product, but was highly disappointed instead."
2615,0,more like my spots still visible: Dont waste your money i have a purplish scar on my forehead from skin cancer this stuff wipes right off and does not conceal even a pimple ! DONT WASTE YOUR MONEY!!!!!!!!!!!!!!
2616,0,"Is this book for the rich only????: Although I have not read this book, with the price tag you can see why, I can't make myself believe that this book is worth this kind of money. And its price makes it unavailable to the public libraries where I live and I would like to study this work but I can't see this happening. I am sure this book is a good read but it aint worth this price. Any suggestions?slemaster@sprintmail.com"
2617,0,"Does not fit car even though it says it does on site: Don't trust the sizes on the Auto lookup. Measure your current wipers before you order, this lookup does not work !!!"
2618,0,"The are the worst wiper blades I\'ve ever owned!!!!!: I purchased these wipers based on the positive reviews... WOW! What a mistake!! I put them on my wife\'s 2004 Toyota Camry and my 2004 Toyota Echo, and they seem to have apparently ""dried out"" while exposed to sunlight, for every time you turn on the wipers, they ""skid"" along the windshield and make a lot of noise. My wife complained to me about them... more than once... saying they were EXTREMELY noisy. They worked OK for a VERY short time, but it didn\'t take them very long to become ""dried out"" and start ""skipping along"" on the windshield, making much noise, and no longer cleaning the windshield as they were meant to do. Apparently, Anco uses VERY low quality rubber for these... hence the low price. If I could have given them zero stars, I would have. I am 64 years of age and have had many different windshield wiper blade replacements in my life, but never with such poor results. Don\'t waste your money on these!!!!"
2619,0,"Amazon needs to check their part selecting app!: One star only because zero was not an option! There's nothing to say other than, the Amazon app that, helps you find the right parts for your vehicle, specified a wiper blade that not only didn't fit, it wasn't even the correct mount. What a waste of time and money!"
2620,0,"Not-so-secret society.: Let me ask you - if you ran a ""secret"" society, would you have your groups emblem cast in iron and set on a rooftop? No? Then, would you also consider this a ""secret"" society if evryone and their mother knew of it\'s existence? I didn\'t think so. Such is the first of many major flaws in this campy movie. The plot is interesting and if you can get past all of the fluff in this one - then you\'ll enjoy this movie.For myself, I found myself laughing at this one more than anything else. ""A skull above any other!"" What the heck does that mean?"
2621,0,"Too fantastical: Interesting premise but carried to such fantastical extreme as to disabuse. The story deteriorates from a somewhat intriguing tale to imaginary nonsense. Director Cohen does say in his commentary that since nobody really knows what goes on in those ""secret"" societies at Yale, Harvard, etc. (and as a Harvard alum I have to add, nobody cares), Cohen and his colleagues could let their imaginations run free. Well, they did. Yale, meet the Addams Family and The Munsters. Morticia and Lurch are more believable than the Skullsters in this thing. Nicely photographed movie though, especially the ersatz Ivy League interiors, somewhat reminiscent of older edifices at the real Harvard. Kudos for cinematography. Thumbs down on plot. Thumbs up for Craig T. Nelson as Mandrake, Sr., a cad you come to relish hating."
2622,0,"Had potential but...: Horrible movie. This movie looked interesting in the previews, then I saw it. Boy I learned my lesson fast. It was full of scenes with unintentionally funny dialoge and Characters that are stupid and just for the sake of moving the script and story along. Only reason to see it is to look at Paul Walker. Skip and go rent Lords of Discipline or School Days? This is a waste of money. Runnnnn!"
2623,0,"Not too good: The idea was probably good - try to make a movie allegedly based on the real-life secret society Skull & Bones (of which many politicians, including George W. Bush and his father, and numerous influential business people are members). Somewhere along the way, however, the train came off the tracks. This film makes the society and its actions hokey. If the filmmaker truly wanted the almost unbelieveable real story to come out, he should have made a documentary."
2624,0,"Agh! Another dire Hollywood movie!: This is a very bad film... It is nicely shot, and the set location is good, but the plot (college kid outsmarts global super-powerful secret society) is just terrible. It's one of those films where you actually hope there isn't a happy ending (we can wish, can't we?!)"
2625,0,"Poorly plotted and pictured and definentely not worth it.: The movie has a good story, but they messed it up with their begginig and silly end. It's definetely NOT worth it."
2626,0,"You must see this film: This is a simply awesome film. Suspense, action, thrills, this film has everything. Suitable for all age groups but if your 15 to 20 you will love this."
2627,0,"Garbage: I work at a video store, and I had heard this movie was bad, so for fun I decided to watch this movie before it came out. It was laughably horrible. I figured people would hate this film when it came out, but I have not heard ONE negative remark! People always complain about movies that are different and refreshing (like Titus and Magnolia), but no one seems to care that this movie is one of the worst of the year. Obviously, people don't have good judgment about films, so hopefully you do and don't buy this garbage."
2628,0,Not worth watching even for free!!!: Find something better to do than which this dribble. Nothing makes any sense and the ending is incredibly stupid. Lousy acting and silly screenplay only add to the mess of this movie.
2629,0,"Based on a true secret society organization: at Yale University known for producing multiple U.S. Presidents, CEOs, Tycoons, etc. However, this story doesn't document the group but rather loosely uses it as a storyline backdrop only. It probably will leave most people dissatisfied although it is fairly well played and can be tense at times."
2630,0,"\'Skulls\' hits a nail, dead in the head.: I have gone to a museum and seen more life in a skull, than in the film The Skulls, a cheesy teen thriller about a college student who reluctanley gets into a secret society, named for the title, The Skulls and then procedes to find flaws in it, only then wanting to get out, and discovering the only way out, is to die. The only thing thats worth watching in this bore fest is Lesley Bibb, who we dont even get to see as much as we\'d like. There is no suspence in this suspence, and no depth with the charactors, other than that they would pretty much do anything to get into a ""secret society."" The directings not all that bad, but it doesnt help, the actings not either, like i said with the exception of Bibb, and the writings not even all that swell. The Skulls did resemble a teenage version of The Firm, which was a way better film all together, but what can you expect from the whole set of the WB. Just kidding."
2631,0,"Horrible [movie] - Staying Awake Has Never Been Harder: Wow, I thought that the whole secret soceities idea might make a cool movie, but I was quite wrong. I mean, come on, horrible script, worse acting, and how long is this movie anyway? It seemed many hours passed under the torture of one retarded scene after another. The only plus, if you can call it that, is that you can laugh at the moronic dialogue and situations that arise. Even funnier ... is that this movie actually takes itself seriously."
2632,0,"Suitable for cable: A forgettable product, a weak effort by director Rob Cohen. Joshua Jackson is disappointing as the lading character in this movie about a ""secret"" society where everybody knows who is a member or not !!! The accepted members erceive twenty thousand dollars on the spot and spend it withno low-profile at all !! A bad movie, no doubt, but you can watch it if you\'re totally out of options."
2633,0,"Pure CHEESE.: This movie is so stupid I'm not sure where to begin. Right from the start, you are subjected to poor acting, EXTREMELY pathetic dialogue, and an overall lame story. I almost enjoyed watching this for its laughable cheesiness. I give it one star because I was amused by the dialogue that was either inconceivably stupid or stereotypical, as well as the obvious homoerotic undertones between the 2 main characters. Several scenes were there for no other reason than to suggest there was more going on between these guys than was shown, if ya know what I mean."
2634,0,"This movie was so bad!: I am doing this review only because thus far it has a five star rating and I can not let that stand because it may lead some poor lost soles to buy this movie. Cheesy, badly acted, and very unbelievable. 1 star just because I think you have to give it at least that according to the Amazon review rules."
2635,0,"A JOKE ..: This movie is a joke. IT\'s not a movie to make you feel anger, but definitely is a bad production. The plot is so full of holes I could not believe it! Acting is poor from beginning to end ( it\'s sad to see McDonald, one of the actors from ""THELMA & LOUISE"", in it ). The funniest part is to know that the ""SKULLS"" are highly secret. But the new recruited students accepted into it each receives a brand new Porsche, Ferrari, Thunderbird or whatever !!! Second funniest part is to know that the society is so well-organized that their leaders keeps a tape showing a cold murder is the same place and manner as all the others surveillance tapes they have !!! The duel sequnce in the end almos made me laugh, I thought it was a comedy. As for Joshua Jackson acting, forget it..."
2636,0,"What happened to Pacey?: This movie stinks. I mean, it really does. It is a bad WB television movie gone wrong. The actors seem to know this also.Do not buy this. Rent it if you'd like..but you have been warned."
2637,0,"Good looking but horribly dumb: This film is nicely shot and has a really good look to it, but these can't save it from a terrible script, wafer-thin plot, generally poor perfomances and lack of a single character with whom one could sympathise.Avoid."
2638,0,"It's no mystery: This film lacks any of the suspense or intensity that makes good thrillers memorable. Cohen claims it is a message film aimed at teenagers headed toward college. The message I took away from it is find a better script before you start making your movie or it will wind up like this -- hackneyed and predictable.There are plenty of implausibilities and downright silliness, not to mention groaners in the dialogue and some serious over-acting.But if you think this movie is bad, just check out the sequel..."
2639,0,"SKULLS - IT WILL MAKE YOU LAUGH OR BE ANGER: This movie is mean, man ...!!! It was clearly made with the best of intentions: a history about a Secret Society and a young man ( Jackson in his worst performance ever ) trying to get out of it. But the execution of the screenplay is so bad that all is lost..."
2640,0,"After 6 editions, give it up.: I watched this book grow from drill and kill in earlier editions to its present, bloated 6th edition. I have taught out of the 5th and 6th editions of this book for 4 years. The students absolutely hate it. It is cluttered and confusing. The order in which grammar and vocabulary are presented defy logic and all current research in second language acquisition. This book has been torn down and put back together so many times, that it is a hellish mess. Language methodology has changed and evolved over the nearly 25 years this book has been in use, and now this book doesn't know what it is or wants to be. The exercises in the book are worthless. All the instructions are in Spanish from chapter 1 on, and the students cannot interpret them, which renders the activities useless. Dicho has had a good, long run. It's time to shelve it and move on. The only reason I still use it is because I have no choice in textbook selection where I teach."
2641,0,"Too cluttered: As a beginnng Spanish student, I find the book cluttered and overwhelming. Also, a more organized approach to the subject would help. My foreign language background is French, so I am familiar with how to study a different language."
2642,0,Workbook had completed answers: The first 40 pages of the workbook had allready been completed in pen which made it very difficult to use.
2643,0,"Not satisfied with the book.: Well, initially when I got the book everything looks good until the day I began to use the book for class asignment. I found that the pre chapter and chapter 1 was teared out. I'm dissapointed because I can't use the book anymore."
2644,0,"My disappointment with the purchase.: When I purchased this workbook, I expected it to be the same version as the one sold by the City College of San Francisco. But it is not. Because the complete workbook must consists of two parts: the written part and the conversation part. But the version sold by Amazon consists of only the written part which is not required by the teacher. So when I made a complaint to you, you sent me the same version again. This is a waste of time and money. I dont understand why your version is not the same as the one sold by the CCSF? I have no alternative but to return the replacement but to keep the first copy that I have paid, because I have already used part of it and you cannot replace me with the one I want.Willis Zhoe"
2645,0,"Buy something else: Do yourself a favor and don\'t bother with this book. It starts out as the dream novel every baseball fan has been wishing for since ""Shoeless Joe."" But, it quickly disintegrates into a story of friendship, true love, self-indulgence, and over-the-top cliche baseball drama.Another reviewer spoke of misspelled street names - even worse Mark McGwire\'s name is spelled incorrectly twice (McGuire - what MS Word suggests as the correct spelling). How can anyone respect a baseball book that spells a Hall of Famer\'s name wrong twice - what\'s next Babe Rooth?"
2646,0,I Wanted to Like it: The book is readable but by the end I was wishing I hadn't wasted the time spent reading it. The author creates a character in Russell Bryant who is a sportswriter who doesn't really seem to like his job or sports in general. He's not a likeable character to begin with and the choices he makes throughout the story make him even less so. But at least he's realistic. The character of Casey Fox is a complete fairy tale. A rookie catcher who is inexplicably the greatest ballplayer of his generation even though he quit little league and didn't play baseball again until college. So he leads the Red Sox as they chase down the Yankees in the pennant race - despite several of his outlandish and childish stunts.The ending is utterly ridiculous and made me want to give up on reading altogether.
